Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-17 18:33:59, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4927 4929"
2025-09-17 18:33:59, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4952 4954"
2025-09-17 18:34:00, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4977 4979"
2025-09-17 18:34:01, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 5002 5004"
2025-09-17 18:34:01, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 5027 5029"
2025-09-17 18:34:02, 5, 93.80, 125.84, 0.9228, "1690 1691 1692 5052 5054"
2025-09-17 18:34:03, 5, 106.70, 125.84, 0.9228, "1690 1691 1692 5077 5079"
2025-09-17 18:34:03, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 5102 5104"
2025-09-17 18:34:04, 5, 106.70, 125.84, 0.9228, "1690 1691 1692 5127 5129"
2025-09-17 18:34:05, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5152 5154"
2025-09-17 18:34:05, 5, 93.80, 126.34, 0.9228, "1690 1691 1692 5177 5179"
2025-09-17 18:34:06, 5, 93.80, 126.34, 0.9228, "1690 1691 1692 5202 5204"
2025-09-17 18:34:07, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 5226 5228"
2025-09-17 18:34:08, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 5252 5254"
2025-09-17 18:34:08, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5277 5279"
2025-09-17 18:34:09, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5302 5304"
2025-09-17 18:34:10, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5327 5329"
2025-09-17 18:34:10, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5352 5354"
2025-09-17 18:34:11, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5377 5379"
2025-09-17 18:34:12, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5402 5404"
2025-09-17 18:34:12, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5427 5429"
2025-09-17 18:34:13, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5452 5454"
2025-09-17 18:34:14, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5477 5479"
2025-09-17 18:34:14, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5502 5504"
2025-09-17 18:34:15, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5527 5529"
2025-09-17 18:34:16, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5552 5554"
2025-09-17 18:34:16, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5577 5579"
2025-09-17 18:34:17, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5602 5604"
2025-09-17 18:34:18, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5627 5629"
2025-09-17 18:34:18, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5652 5654"
2025-09-17 18:34:19, 5, 93.80, 126.34, 0.9228, "1690 1691 1692 5677 5679"
2025-09-17 18:34:20, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5702 5704"
2025-09-17 18:34:20, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5727 5729"
2025-09-17 18:34:21, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 5752 5754"
2025-09-17 18:34:22, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5776 5778"
2025-09-17 18:34:22, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5801 5803"
2025-09-17 18:34:23, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 5826 5828"
2025-09-17 18:34:24, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5851 5853"
2025-09-17 18:34:25, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 5876 5878"
2025-09-17 18:34:25, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5901 5903"
2025-09-17 18:34:26, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5926 5928"
2025-09-17 18:34:27, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5951 5953"
2025-09-17 18:34:27, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 5976 5978"
2025-09-17 18:34:28, 5, 93.80, 126.34, 0.9228, "1690 1691 1692 6001 6003"
2025-09-17 18:34:29, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6026 6028"
2025-09-17 18:34:29, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6051 6053"
2025-09-17 18:34:30, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6076 6078"
2025-09-17 18:34:31, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 6101 6103"
2025-09-17 18:34:31, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6126 6128"
2025-09-17 18:34:32, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6151 6153"
2025-09-17 18:34:33, 5, 106.70, 126.34, 0.9228, "1690 1691 1692 6176 6178"
2025-09-17 18:34:33, 5, 100.00, 126.34, 0.9228, "1690 1691 1692 6201 6203"
